No,Issue 일자,구분,집계여부,집계분류(대),발생처/검사처,제품군,이전공정(발생처),생의번호(SO),생의번호(WO),생의건수(건),JDE 등록여부,고객사,품명,Item Code 또는 규격,긴급검사 여부,수량_생의,수량_검사의뢰,저항1,저항2,두께1,두께2,두께3,두께4,두께5,두께6,두께7,두께8,명도1,특기사항,검사시간(분),검사자/담당자,POP등록여부,검사장비,초도품(FA),판정,부적합 수준,NCR No,귀책구분,귀책처_발생,귀책담당자_발생,귀책처_유출,귀책담당자_유출,치수,특성,조립,누락,형상,외관,기타,불량현상(세부내용),대책서 접수일자,시정(구분),시정(세부내용),시정(일자),원인(구분),원인(세부내용),대책(세부내용),대책(적용일자),유효성(확인일자),유효성(확인한 생의번호),유효성(확인자),유효성(판정),F-Cost_재료,F-Cost_가공/공구,F-Cost_인건,F-Cost_운송,F-Cost_출장,F-Cost_기타,F-Cost_합계,수량_검사(치수),수량_검사(외관),수량_불량(치수),수량_불량(외관),수량_불량(합계),일정_적용월,일정_주차,F-Cost_구분,부적합 종결,발생~대책접수(일),발생~시정(일),발생~대책적용(일),발생~유효성확인(일),대책서 접수,검사수 확인,집계_현상,비고,WO 실시간 등록 여부
397,2025-01-03 00:00:00,검사,YES,출하,출하(외관),GS,조립,2025203,2025203,1,S008-2,삼성전자（주）,LINER,S008S1024,,8,8,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
398,2025-01-03 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70383-10,118116,1,S008-2,삼성전자（주）,CHAMBER,S008S1038,,20,20,,,,,,,,,,,,,30,김세미,NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
399,2025-01-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,70167-50,117742,1,S402-2,（주）에스이티,SH05M,S402S089,,10,10,,,,,,,,,,,,,30,안지유,YES,,,불합격,중대,MKQ-D250106-001,공급자,탑카본,탑카본,-,-,10,,,,,,,홀거리 치수 미달 SPEC : 33.85-34.15 / ACT : 33.762,2025-01-08 00:00:00,폐기(재생산),제품 반출 및 재가공 진행,2025-01-03 00:00:00,방법,"1) 발생원인 : 작업자가 4.4 홀과 C/B 8.5 를 한번 에 가공하는 과정중에 4.4 홀 밑바닥 부분의 치핑이 발생 → 뒤집어서 재 가공으로 치핑 부분을 없앰 → 제품의 치수도 공차 안에 들어오는 것을 확인 → 재 가공 과정에서 센터가 0.26 정도의 틀어짐 발생.
2) 유출원인 : 검수자가 한번에 많은 물량의 제품 검수로 인해 시간이 부족하다 판단하여 3D 측정을 누락 함  → 가공 프로그램의 센터가 잘 맞는지만 확인 후 통과 시킴 → 전 포인트 검사의 미흡 → 불량 출고","1) 발생원인 : 버니어로 잴 수 없는 부분은 3D 측정으로 자주 검사를 해 왔음 → 3D 측정 가능자가 한명이라 못재는 경우도 있음 → 핀 게이지를 사용하여 제품 센터를 재는 방식으로 3D 측정 불가시에 사용 함 → 전 포인트 자주 검사 실행
2) 유출원인 : 3D 측정으로 대부분 검수 하지만 물량이 많아 시간이 부족할 때를 대비해 핀 게이지 사용으로 센터를 검사 → 3D 측정 검수자 이외에도 센터 치수를 검사 할 수 있는 인원이 생김 → 전 포인트 검사 미흡 개선.",2025-01-08 00:00:00,2025-01-21 00:00:00,70167-50,안지유,적합,922640,0,0,0,0,0,922640,3,10,10,0,10,2025-01-01 00:00:00,1,내적실패,종결,5,0,5,18,접수,False,,,O
400,2025-01-02 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,69362-10,116306,1,M013-2,엠이엠씨코리아(주),REFLECTOR INNER,M013S153,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
401,2025-01-02 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,69930-180,117418,1,M013-2,엠이엠씨코리아(주),REFLECTOR OUTER,M013S131-1,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
402,2025-01-02 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,69865-40,117155,1,M013-2,엠이엠씨코리아(주),REFLECTOR OUTER,M013S131-2,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
403,2025-01-02 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,69865-30,117154,1,L237-2,"GLOBALWAFERS CO.,LTD.TAISIL BRANCH",REFLECTOR OUTER,M013S131-2,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
404,2025-01-02 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,69865-20,117153,1,L237-2,"GLOBALWAFERS CO.,LTD.TAISIL BRANCH",REFLECTOR OUTER,M013S131-2,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
405,2025-01-02 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,69865-10,117152,1,L237-2,"GLOBALWAFERS CO.,LTD.TAISIL BRANCH",REFLECTOR OUTER,M013S131-2,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
406,2025-01-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,4501533,4501533,1,A045-2,엑셀리스코리아주식회사,OUTER BEAM,A045S1083,,10,10,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,10,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
407,2025-01-03 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70316-20,117956,1,S109-2,주식회사에스케이실트론,PEDESTAL SHAFT,S109S120-2,,1,1,,,,,,,,,,,,부적합 수리품,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
408,2025-01-03 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,58326-80,98564,1,S109-2,주식회사에스케이실트론,PEDESTAL SHAFT,S109S120,,1,1,,,,,,,,,,,,부적합 수리품,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
409,2025-01-03 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,69919-10,117335,1,M013-2,엠이엠씨코리아(주),PEDESTAL SHAFT,M013S223,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
410,2025-01-03 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,69919-20,117336,1,M013-2,엠이엠씨코리아(주),PEDESTAL SHAFT,M013S223,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
411,2025-01-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,2025295,2025295,1,S008-2,삼성전자（주）,HOUSING,S008S790,,56,56,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,56,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
412,2025-01-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,70481-30,118312,1,S008-2,삼성전자（주）,PACKING,S008S1108,,10,10,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
413,2025-01-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,70596-450,118526,1,S402-2,（주）에스이티,SH05M,S402S075,,10,10,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
414,2025-01-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,594-20,117839,1,T024-2,대구텍 유한회사,OUT,T024S003,,30,30,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,30,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
415,2025-01-03 00:00:00,검사,YES,수입,수입(외주),GS,탑카본,594-10,117838,1,T024-2,대구텍 유한회사,OUT,T024S010,,60,60,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,60,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
416,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70541-210,118413,1,S402-2,（주）에스이티,ELECTRODE,S402S034,,100,100,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,100,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
417,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70541-160,118408,1,S402-2,（주）에스이티,ELECTRODE,S402S034,,100,100,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,100,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
418,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70541-220,118414,1,S402-2,（주）에스이티,ELECTRODE,S402S035,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
419,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70541-170,118409,1,S402-2,（주）에스이티,ELECTRODE,S402S035,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
420,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70541-230,118415,1,S402-2,（주）에스이티,ELECTRODE,S402S036,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
421,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70541-180,118410,1,S402-2,（주）에스이티,ELECTRODE,S402S036,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
422,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본,70541-310,118423,1,S402-2,（주）에스이티,ELECTRODE,S402S034,,100,100,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,100,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
423,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본,70541-360,118428,1,S402-2,（주）에스이티,ELECTRODE,S402S034,,100,100,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,100,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
424,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본,70541-370,118429,1,S402-2,（주）에스이티,ELECTRODE,S402S035,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
425,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본,70541-320,118424,1,S402-2,（주）에스이티,ELECTRODE,S402S035,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
426,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본,70541-330,118425,1,S402-2,（주）에스이티,ELECTRODE,S402S036,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
427,2025-01-04 00:00:00,검사,YES,수입,수입(외주),GS,미래카본,70541-380,118430,1,S402-2,（주）에스이티,ELECTRODE,S402S036,,20,20,,,,,,,,,,,,,30,안지유,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
428,2025-01-03 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70385-70,118135,1,D183-2,주식회사　디비하이텍,GROUND,D183S003,Y,1,1,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
429,2025-01-06 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70766-20,118819,1,L214-2,MERSEN India Pvt. Ltd.,SEED CHUCK2,L214S006,Y,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
430,2025-01-03 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70766-10,118818,1,L214-2,MERSEN India Pvt. Ltd.,SEED CHUCK1,L214S005,Y,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
431,2025-01-03 00:00:00,검사,YES,출하,출하(치수),GS,MCT,69880-50,117268,1,L237-2,"GLOBALWAFERS CO.,LTD.TAISIL BRANCH",STANDOFF,M013S143,,60,60,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,60,0,0,0,2025-01-01 00:00:00,1,내적실패,,,,,,접수,True,,,O
432,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,SIC,68881-60,115684,1,L237-2,"GLOBALWAFERS CO.,LTD.TAISIL BRANCH",INNER,M013S153,,1,1,,,98.5,97.6,98.1,85.3,86.8,88.7,90,92.5,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
433,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,SIC,67520-50,113930,1,G050-2,GLOBALWAFERS AMERICA.LLC,REFLECTOR OUTER,M013S242,,1,1,,,98.5,97.6,98.1,85.3,86.8,88.7,90,92.5,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
434,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,SIC,67900-20,114453,1,L237-2,"GLOBALWAFERS CO.,LTD.TAISIL BRANCH","REFLECTOR, OUTER",M013S370,,1,1,,,98.5,97.6,98.1,85.3,86.8,88.7,90,92.5,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
435,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,고순도,69921-20,117344,1,M013-2,엠이엠씨코리아(주),SPLIT,M013S325,,1,1,,,,,,,,,,,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
436,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,고순도,69921-50,117347,1,M013-2,엠이엠씨코리아(주),FILLER,M013S326,,2,2,,,,,,,,,,,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
437,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,고순도,69922-40,117351,1,M013-2,엠이엠씨코리아(주),FILLER,M013S301,,3,3,,,,,,,,,,,,,10,"김세미, 안지유",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
438,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70416-140,118249,1,V017-2,（주）밸류엔지니어링,E17380130,V017S023,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
439,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70416-90,118244,1,V017-2,（주）밸류엔지니어링,E17380130,V017S023,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
440,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70416-80,118243,1,V017-2,（주）밸류엔지니어링,E17380120,V017S022,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
441,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70245-10,117852,1,H316-2,행복나래　주식회사,BASE,H035S184,,2,2,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
442,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70416-130,118248,1,V017-2,（주）밸류엔지니어링,E17380120,V017S022,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
443,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70484-10,118320,1,H316-2,행복나래　주식회사,INSERT,H035S126,,30,30,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
444,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70416-110,118246,1,V017-2,（주）밸류엔지니어링,E17979933,V017S026,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
445,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,헬리코일,70416-60,118241,1,V017-2,（주）밸류엔지니어링,E17979933,V017S026,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
446,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,초음파,70323-30,118038,1,N049-2,한국일신이온(주),INNER,N049S823,,19,19,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
447,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,초음파,70322-40,118005,1,N049-2,한국일신이온(주),MANIFOLD,N049S833,,12,12,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
448,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,초음파,4501645,4501645,1,A045-2,엑셀리스코리아주식회사,ELECTRODE,A045S942,,5,5,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
449,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,초음파,70322-30,118004,1,N049-2,한국일신이온(주),MANIFOLD,N049S832,,8,8,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
450,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,초음파,70322-70,118008,1,N049-2,한국일신이온(주),DOOR,N049S842,,6,6,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
451,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,초음파,70323-60,118041,1,N049-2,한국일신이온(주),CURVED,N049S830,,14,14,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
452,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,조립,2025312,2025312,1,S008-2,삼성전자（주）,GUIDE,S008S1051-1,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
453,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,조립,2025313,2025313,1,S008-2,삼성전자（주）,GUIDE,S008S1051-2,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
454,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,조립,2025314,2025314,1,S008-2,삼성전자（주）,GUIDE,S008S1051-3,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
455,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,조립,2025315,2025315,1,S008-2,삼성전자（주）,GUIDE,S008S1051-4,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
456,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,조립,2025316,2025316,1,S008-2,삼성전자（주）,GUIDE,S008S1051-5,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
457,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025288,2025288,1,S008-2,삼성전자（주）,APEX,S008S411,,32,32,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,32,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
458,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70067-10,117620,1,S008-2,삼성전자（주）,MOUNT,S008S1078,,25,25,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
459,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70103-10,117667,1,S008-2,삼성전자（주）,MOUNT,S008S1078,,20,20,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
460,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025220,2025220,1,S008-2,삼성전자（주）,HEX,S008S531,,22,22,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
461,2025-01-06 00:00:00,검사,YES,출하,출하(외관),GS,고순도,4501456,4501456,1,A045-2,엑셀리스코리아주식회사,GROUND,A045S124,,8,8,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,0,0,0,2025-01-01 00:00:00,2,내적실패,,,,,,접수,True,,,O
